date,product,category,region,store,price,promotion,inventory,weekday,month,sales
2023-03-22,keyboard,accessories,north,store_1,60.0,0,34,2,3,8
2023-03-22,monitor,displays,south,store_4,250.0,0,11,2,3,6
2023-03-22,headphones,audio,center,store_4,120.0,0,11,2,3,5
2023-03-23,laptop,computers,center,store_3,900.0,0,32,3,3,3
2023-03-23,mouse,accessories,south,store_3,25.0,0,25,3,3,17
2023-03-23,keyboard,accessories,center,store_3,54.0,1,36,3,3,10
2023-03-23,monitor,displays,center,store_4,250.0,0,24,3,3,5
2023-03-23,headphones,audio,center,store_2,120.0,0,25,3,3,8
2023-03-24,laptop,computers,center,store_2,900.0,0,14,4,3,3
2023-03-24,mouse,accessories,north,store_3,25.0,0,45,4,3,20
2023-03-24,keyboard,accessories,south,store_2,60.0,0,17,4,3,11
2023-03-24,monitor,displays,center,store_1,250.0,0,14,4,3,6
2023-03-24,headphones,audio,north,store_2,120.0,0,18,4,3,8
2023-03-25,laptop,computers,north,store_2,900.0,0,17,5,3,5
2023-03-25,mouse,accessories,north,store_3,25.0,0,40,5,3,23
2023-03-25,keyboard,accessories,center,store_1,54.0,1,27,5,3,17
2023-03-25,monitor,displays,south,store_2,250.0,0,26,5,3,3
2023-03-25,headphones,audio,center,store_2,120.0,0,40,5,3,11
2023-03-26,laptop,computers,south,store_2,900.0,0,19,6,3,6
2023-03-26,mouse,accessories,north,store_3,25.0,0,47,6,3,22
2023-03-26,keyboard,accessories,center,store_2,60.0,0,17,6,3,12
2023-03-26,monitor,displays,south,store_4,250.0,0,26,6,3,5
2023-03-26,headphones,audio,north,store_4,120.0,0,33,6,3,11
2023-03-27,laptop,computers,south,store_2,900.0,0,12,0,3,5
2023-03-27,mouse,accessories,center,store_2,25.0,0,28,0,3,19
2023-03-27,keyboard,accessories,center,store_2,60.0,0,32,0,3,7
2023-03-27,monitor,displays,south,store_1,250.0,0,15,0,3,4
2023-03-27,headphones,audio,north,store_1,120.0,0,30,0,3,8
2023-03-28,laptop,computers,north,store_2,900.0,0,17,1,3,2
2023-03-28,mouse,accessories,south,store_1,25.0,0,26,1,3,18
2023-03-28,keyboard,accessories,center,store_4,54.0,1,25,1,3,15
2023-03-28,monitor,displays,center,store_1,250.0,0,29,1,3,8
2023-03-28,headphones,audio,north,store_4,108.0,1,35,1,3,15
2023-03-29,laptop,computers,center,store_2,900.0,0,14,2,3,2
2023-03-29,mouse,accessories,south,store_3,25.0,0,33,2,3,21
2023-03-29,keyboard,accessories,north,store_4,60.0,0,37,2,3,10
2023-03-29,monitor,displays,south,store_1,250.0,0,15,2,3,6
2023-03-29,headphones,audio,north,store_3,120.0,0,26,2,3,11
2023-03-30,laptop,computers,south,store_4,900.0,0,18,3,3,0
2023-03-30,mouse,accessories,south,store_3,22.5,1,36,3,3,25
2023-03-30,keyboard,accessories,south,store_3,60.0,0,38,3,3,12
2023-03-30,monitor,displays,center,store_2,250.0,0,20,3,3,1
2023-03-30,headphones,audio,north,store_3,120.0,0,19,3,3,6
2023-03-31,laptop,computers,center,store_3,900.0,0,27,4,3,6
2023-03-31,mouse,accessories,center,store_1,25.0,0,42,4,3,20
2023-03-31,keyboard,accessories,south,store_4,60.0,0,20,4,3,14
2023-03-31,monitor,displays,north,store_4,250.0,0,13,4,3,7
2023-03-31,headphones,audio,south,store_1,120.0,0,21,4,3,9
2023-04-01,laptop,computers,north,store_1,900.0,0,36,5,4,7
2023-04-01,mouse,accessories,center,store_4,25.0,0,43,5,4,18
2023-04-01,keyboard,accessories,south,store_2,60.0,0,20,5,4,9
2023-04-01,monitor,displays,north,store_3,225.0,1,36,5,4,14
2023-04-01,headphones,audio,center,store_1,120.0,0,21,5,4,6
2023-04-02,laptop,computers,center,store_3,900.0,0,35,6,4,6
2023-04-02,mouse,accessories,north,store_1,22.5,1,46,6,4,27
2023-04-02,keyboard,accessories,center,store_3,60.0,0,30,6,4,11
2023-04-02,monitor,displays,north,store_2,250.0,0,39,6,4,11
2023-04-02,headphones,audio,center,store_3,120.0,0,38,6,4,11
2023-04-03,laptop,computers,south,store_4,900.0,0,26,0,4,7
2023-04-03,mouse,accessories,center,store_4,25.0,0,33,0,4,21
2023-04-03,keyboard,accessories,north,store_3,60.0,0,27,0,4,12
2023-04-03,monitor,displays,north,store_4,250.0,0,23,0,4,5
2023-04-03,headphones,audio,south,store_2,120.0,0,34,0,4,10
2023-04-04,laptop,computers,center,store_2,900.0,0,29,1,4,3
2023-04-04,mouse,accessories,center,store_2,22.5,1,50,1,4,26
2023-04-04,keyboard,accessories,south,store_3,60.0,0,38,1,4,11
2023-04-04,monitor,displays,south,store_1,250.0,0,13,1,4,5
2023-04-04,headphones,audio,center,store_3,120.0,0,15,1,4,6
2023-04-05,laptop,computers,center,store_4,900.0,0,21,2,4,4
2023-04-05,mouse,accessories,south,store_3,25.0,0,27,2,4,19
2023-04-05,keyboard,accessories,south,store_4,60.0,0,33,2,4,9
2023-04-05,monitor,displays,center,store_4,250.0,0,11,2,4,5
2023-04-05,headphones,audio,south,store_3,120.0,0,34,2,4,6
2023-04-06,laptop,computers,center,store_2,900.0,0,15,3,4,5
2023-04-06,mouse,accessories,south,store_4,25.0,0,39,3,4,18
2023-04-06,keyboard,accessories,center,store_3,60.0,0,33,3,4,9
2023-04-06,monitor,displays,south,store_3,250.0,0,11,3,4,3
2023-04-06,headphones,audio,south,store_3,120.0,0,30,3,4,11
2023-04-07,laptop,computers,center,store_4,900.0,0,27,4,4,7
2023-04-07,mouse,accessories,north,store_2,25.0,0,38,4,4,16
2023-04-07,keyboard,accessories,south,store_1,60.0,0,23,4,4,13
2023-04-07,monitor,displays,north,store_3,250.0,0,34,4,4,9
2023-04-07,headphones,audio,south,store_2,120.0,0,15,4,4,6
2023-04-08,laptop,computers,north,store_2,900.0,0,12,5,4,3
2023-04-08,mouse,accessories,center,store_4,25.0,0,31,5,4,23
2023-04-08,keyboard,accessories,center,store_2,60.0,0,27,5,4,11
2023-04-08,monitor,displays,south,store_4,250.0,0,35,5,4,7
2023-04-08,headphones,audio,center,store_2,120.0,0,20,5,4,9
2023-04-09,laptop,computers,center,store_4,900.0,0,19,6,4,5
2023-04-09,mouse,accessories,center,store_4,22.5,1,41,6,4,28
2023-04-09,keyboard,accessories,south,store_4,60.0,0,38,6,4,13
2023-04-09,monitor,displays,north,store_3,250.0,0,21,6,4,10
2023-04-09,headphones,audio,south,store_2,120.0,0,37,6,4,9
2023-04-10,laptop,computers,south,store_1,900.0,0,22,0,4,8
2023-04-10,mouse,accessories,center,store_1,22.5,1,34,0,4,25
2023-04-10,keyboard,accessories,center,store_1,60.0,0,37,0,4,9
2023-04-10,monitor,displays,south,store_1,250.0,0,33,0,4,4
2023-04-10,headphones,audio,south,store_1,108.0,1,37,0,4,16
2023-04-11,laptop,computers,north,store_2,810.0,1,23,1,4,12
2023-04-11,mouse,accessories,north,store_2,25.0,0,25,1,4,15
2023-04-11,keyboard,accessories,center,store_1,60.0,0,33,1,4,7
2023-04-11,monitor,displays,center,store_2,225.0,1,16,1,4,10
2023-04-11,headphones,audio,south,store_1,108.0,1,30,1,4,11
2023-04-12,laptop,computers,south,store_2,900.0,0,14,2,4,7
2023-04-12,mouse,accessories,south,store_1,25.0,0,42,2,4,18
2023-04-12,keyboard,accessories,center,store_4,60.0,0,34,2,4,8
2023-04-12,monitor,displays,north,store_3,250.0,0,26,2,4,5
2023-04-12,headphones,audio,north,store_4,120.0,0,11,2,4,4
2023-04-13,laptop,computers,north,store_2,810.0,1,32,3,4,8
2023-04-13,mouse,accessories,south,store_2,25.0,0,34,3,4,19
2023-04-13,keyboard,accessories,south,store_3,60.0,0,38,3,4,10
2023-04-13,monitor,displays,north,store_4,250.0,0,12,3,4,3
2023-04-13,headphones,audio,south,store_1,120.0,0,21,3,4,9
2023-04-14,laptop,computers,center,store_4,900.0,0,10,4,4,4
2023-04-14,mouse,accessories,south,store_1,25.0,0,31,4,4,19
2023-04-14,keyboard,accessories,north,store_3,60.0,0,22,4,4,10
2023-04-14,monitor,displays,south,store_1,225.0,1,41,4,4,15
2023-04-14,headphones,audio,north,store_4,108.0,1,25,4,4,10
2023-04-15,laptop,computers,north,store_3,900.0,0,20,5,4,3
2023-04-15,mouse,accessories,center,store_2,25.0,0,49,5,4,22
2023-04-15,keyboard,accessories,north,store_1,60.0,0,19,5,4,10
2023-04-15,monitor,displays,north,store_1,225.0,1,37,5,4,13
2023-04-15,headphones,audio,center,store_3,108.0,1,27,5,4,14
2023-04-16,laptop,computers,center,store_2,900.0,0,14,6,4,7
2023-04-16,mouse,accessories,center,store_2,22.5,1,32,6,4,27
2023-04-16,keyboard,accessories,center,store_1,60.0,0,33,6,4,10
2023-04-16,monitor,displays,center,store_3,250.0,0,35,6,4,9
2023-04-16,headphones,audio,south,store_2,120.0,0,31,6,4,12
2023-04-17,laptop,computers,north,store_4,900.0,0,11,0,4,4
2023-04-17,mouse,accessories,south,store_3,25.0,0,30,0,4,20
2023-04-17,keyboard,accessories,north,store_4,54.0,1,35,0,4,16
2023-04-17,monitor,displays,south,store_1,250.0,0,12,0,4,5
2023-04-17,headphones,audio,north,store_2,120.0,0,29,0,4,8
2023-04-18,laptop,computers,south,store_4,900.0,0,22,1,4,5
2023-04-18,mouse,accessories,south,store_1,22.5,1,42,1,4,24
2023-04-18,keyboard,accessories,north,store_4,60.0,0,14,1,4,7
2023-04-18,monitor,displays,south,store_2,250.0,0,17,1,4,5
2023-04-18,headphones,audio,center,store_2,120.0,0,34,1,4,7
2023-04-19,laptop,computers,north,store_3,900.0,0,23,2,4,6
2023-04-19,mouse,accessories,south,store_1,22.5,1,52,2,4,25
2023-04-19,keyboard,accessories,south,store_3,60.0,0,32,2,4,7
2023-04-19,monitor,displays,north,store_2,250.0,0,18,2,4,5
2023-04-19,headphones,audio,north,store_2,120.0,0,22,2,4,4
2023-04-20,laptop,computers,south,store_4,900.0,0,18,3,4,6
2023-04-20,mouse,accessories,north,store_2,22.5,1,47,3,4,26
2023-04-20,keyboard,accessories,south,store_3,60.0,0,32,3,4,14
2023-04-20,monitor,displays,south,store_1,225.0,1,22,3,4,9
2023-04-20,headphones,audio,south,store_1,108.0,1,19,3,4,13
2023-04-21,laptop,computers,north,store_4,810.0,1,20,4,4,4
2023-04-21,mouse,accessories,center,store_3,22.5,1,45,4,4,26
2023-04-21,keyboard,accessories,center,store_4,60.0,0,37,4,4,14
2023-04-21,monitor,displays,north,store_1,250.0,0,26,4,4,3
2023-04-21,headphones,audio,south,store_4,120.0,0,24,4,4,7
2023-04-22,laptop,computers,center,store_4,810.0,1,15,5,4,9
2023-04-22,mouse,accessories,north,store_1,25.0,0,47,5,4,21
2023-04-22,keyboard,accessories,north,store_1,60.0,0,24,5,4,8
2023-04-22,monitor,displays,south,store_4,250.0,0,35,5,4,6
2023-04-22,headphones,audio,north,store_3,120.0,0,18,5,4,6
2023-04-23,laptop,computers,north,store_4,900.0,0,15,6,4,5
2023-04-23,mouse,accessories,north,store_2,22.5,1,37,6,4,25
2023-04-23,keyboard,accessories,north,store_2,60.0,0,20,6,4,6
2023-04-23,monitor,displays,center,store_1,250.0,0,17,6,4,4
2023-04-23,headphones,audio,north,store_1,108.0,1,25,6,4,14
2023-04-24,laptop,computers,south,store_1,900.0,0,22,0,4,7
2023-04-24,mouse,accessories,south,store_1,25.0,0,34,0,4,22
2023-04-24,keyboard,accessories,north,store_1,54.0,1,29,0,4,13
2023-04-24,monitor,displays,north,store_1,250.0,0,25,0,4,7
2023-04-24,headphones,audio,north,store_3,120.0,0,35,0,4,8
2023-04-25,laptop,computers,center,store_2,900.0,0,12,1,4,4
2023-04-25,mouse,accessories,south,store_3,25.0,0,30,1,4,18
2023-04-25,keyboard,accessories,north,store_4,60.0,0,20,1,4,9
2023-04-25,monitor,displays,north,store_1,250.0,0,18,1,4,4
2023-04-25,headphones,audio,south,store_1,120.0,0,15,1,4,8
2023-04-26,laptop,computers,south,store_1,900.0,0,12,2,4,6
2023-04-26,mouse,accessories,south,store_4,25.0,0,35,2,4,20
2023-04-26,keyboard,accessories,north,store_3,60.0,0,22,2,4,13
2023-04-26,monitor,displays,north,store_3,250.0,0,37,2,4,8
2023-04-26,headphones,audio,north,store_2,120.0,0,21,2,4,6
2023-04-27,laptop,computers,south,store_1,900.0,0,19,3,4,3
2023-04-27,mouse,accessories,south,store_3,25.0,0,33,3,4,17
2023-04-27,keyboard,accessories,south,store_3,54.0,1,45,3,4,16
2023-04-27,monitor,displays,north,store_4,250.0,0,13,3,4,2
2023-04-27,headphones,audio,north,store_3,120.0,0,20,3,4,6
2023-04-28,laptop,computers,south,store_3,900.0,0,23,4,4,4
2023-04-28,mouse,accessories,center,store_3,25.0,0,31,4,4,22
2023-04-28,keyboard,accessories,center,store_1,60.0,0,15,4,4,7
2023-04-28,monitor,displays,center,store_1,250.0,0,21,4,4,3
2023-04-28,headphones,audio,south,store_2,120.0,0,31,4,4,8
2023-04-29,laptop,computers,south,store_1,900.0,0,11,5,4,2
2023-04-29,mouse,accessories,north,store_2,22.5,1,36,5,4,27
2023-04-29,keyboard,accessories,center,store_4,60.0,0,28,5,4,11
2023-04-29,monitor,displays,center,store_4,250.0,0,28,5,4,7
2023-04-29,headphones,audio,center,store_4,120.0,0,26,5,4,9
2023-04-30,laptop,computers,center,store_1,900.0,0,33,6,4,6
2023-04-30,mouse,accessories,center,store_2,25.0,0,42,6,4,21
2023-04-30,keyboard,accessories,south,store_4,60.0,0,35,6,4,10
2023-04-30,monitor,displays,south,store_4,225.0,1,41,6,4,13
2023-04-30,headphones,audio,north,store_3,108.0,1,16,6,4,10
2023-05-01,laptop,computers,south,store_1,900.0,0,30,0,5,7
2023-05-01,mouse,accessories,north,store_4,25.0,0,32,0,5,23
2023-05-01,keyboard,accessories,center,store_3,60.0,0,16,0,5,10
2023-05-01,monitor,displays,north,store_3,250.0,0,19,0,5,3
2023-05-01,headphones,audio,center,store_3,120.0,0,34,0,5,6
2023-05-02,laptop,computers,center,store_2,900.0,0,21,1,5,5
2023-05-02,mouse,accessories,south,store_3,22.5,1,47,1,5,23
2023-05-02,keyboard,accessories,south,store_3,54.0,1,23,1,5,15
2023-05-02,monitor,displays,north,store_2,250.0,0,19,1,5,4
2023-05-02,headphones,audio,south,store_2,108.0,1,36,1,5,15
2023-05-03,laptop,computers,center,store_3,810.0,1,31,2,5,12
2023-05-03,mouse,accessories,north,store_3,25.0,0,39,2,5,19
2023-05-03,keyboard,accessories,north,store_1,54.0,1,24,2,5,12
2023-05-03,monitor,displays,center,store_3,250.0,0,16,2,5,7
2023-05-03,headphones,audio,center,store_1,120.0,0,26,2,5,11
2023-05-04,laptop,computers,center,store_2,810.0,1,34,3,5,9
2023-05-04,mouse,accessories,center,store_1,25.0,0,47,3,5,18
2023-05-04,keyboard,accessories,south,store_3,60.0,0,30,3,5,8
2023-05-04,monitor,displays,north,store_4,250.0,0,12,3,5,7
2023-05-04,headphones,audio,north,store_4,120.0,0,21,3,5,9
2023-05-05,laptop,computers,north,store_3,900.0,0,17,4,5,5
2023-05-05,mouse,accessories,center,store_2,25.0,0,39,4,5,21
2023-05-05,keyboard,accessories,center,store_3,60.0,0,16,4,5,9
2023-05-05,monitor,displays,north,store_1,250.0,0,10,4,5,4
2023-05-05,headphones,audio,south,store_3,120.0,0,29,4,5,8
2023-05-06,laptop,computers,center,store_4,900.0,0,27,5,5,7
2023-05-06,mouse,accessories,center,store_2,25.0,0,30,5,5,24
2023-05-06,keyboard,accessories,south,store_2,60.0,0,41,5,5,13
2023-05-06,monitor,displays,south,store_2,250.0,0,11,5,5,6
2023-05-06,headphones,audio,center,store_1,120.0,0,22,5,5,5
2023-05-07,laptop,computers,north,store_3,900.0,0,25,6,5,4
2023-05-07,mouse,accessories,center,store_2,25.0,0,37,6,5,23
2023-05-07,keyboard,accessories,center,store_4,54.0,1,39,6,5,17
2023-05-07,monitor,displays,north,store_4,250.0,0,30,6,5,11
2023-05-07,headphones,audio,south,store_4,120.0,0,31,6,5,9
2023-05-08,laptop,computers,south,store_2,900.0,0,9,0,5,3
2023-05-08,mouse,accessories,center,store_3,25.0,0,44,0,5,18
2023-05-08,keyboard,accessories,south,store_4,60.0,0,32,0,5,10
2023-05-08,monitor,displays,center,store_1,250.0,0,12,0,5,6
2023-05-08,headphones,audio,center,store_3,120.0,0,28,0,5,5
2023-05-09,laptop,computers,north,store_2,900.0,0,14,1,5,5
2023-05-09,mouse,accessories,south,store_2,25.0,0,24,1,5,19
2023-05-09,keyboard,accessories,north,store_4,54.0,1,38,1,5,13
2023-05-09,monitor,displays,north,store_1,250.0,0,11,1,5,6
2023-05-09,headphones,audio,south,store_1,120.0,0,21,1,5,8
2023-05-10,laptop,computers,south,store_3,900.0,0,21,2,5,5
2023-05-10,mouse,accessories,north,store_1,22.5,1,33,2,5,20
2023-05-10,keyboard,accessories,center,store_4,60.0,0,27,2,5,9
2023-05-10,monitor,displays,north,store_4,250.0,0,14,2,5,5
2023-05-10,headphones,audio,south,store_2,108.0,1,33,2,5,13
2023-05-11,laptop,computers,center,store_3,900.0,0,14,3,5,6
2023-05-11,mouse,accessories,north,store_1,25.0,0,28,3,5,22
2023-05-11,keyboard,accessories,south,store_4,60.0,0,24,3,5,8
2023-05-11,monitor,displays,center,store_2,250.0,0,13,3,5,8
2023-05-11,headphones,audio,south,store_3,108.0,1,41,3,5,15
2023-05-12,laptop,computers,south,store_1,900.0,0,20,4,5,6
2023-05-12,mouse,accessories,north,store_2,25.0,0,48,4,5,19
2023-05-12,keyboard,accessories,center,store_1,60.0,0,24,4,5,8
2023-05-12,monitor,displays,north,store_3,250.0,0,35,4,5,8
2023-05-12,headphones,audio,south,store_1,120.0,0,18,4,5,6
2023-05-13,laptop,computers,south,store_2,900.0,0,15,5,5,5
2023-05-13,mouse,accessories,north,store_1,25.0,0,28,5,5,23
2023-05-13,keyboard,accessories,south,store_4,60.0,0,33,5,5,13
2023-05-13,monitor,displays,north,store_3,250.0,0,18,5,5,10
2023-05-13,headphones,audio,north,store_4,108.0,1,43,5,5,14
2023-05-14,laptop,computers,north,store_2,900.0,0,14,6,5,6
2023-05-14,mouse,accessories,north,store_1,22.5,1,45,6,5,28
2023-05-14,keyboard,accessories,south,store_4,60.0,0,20,6,5,12
2023-05-14,monitor,displays,north,store_3,225.0,1,38,6,5,12
2023-05-14,headphones,audio,south,store_2,120.0,0,25,6,5,9
2023-05-15,laptop,computers,north,store_2,900.0,0,27,0,5,4
2023-05-15,mouse,accessories,north,store_4,25.0,0,33,0,5,21
2023-05-15,keyboard,accessories,south,store_4,54.0,1,36,0,5,17
2023-05-15,monitor,displays,center,store_4,225.0,1,41,0,5,12
2023-05-15,headphones,audio,north,store_2,108.0,1,32,0,5,10
2023-05-16,laptop,computers,center,store_3,900.0,0,29,1,5,4
2023-05-16,mouse,accessories,center,store_2,22.5,1,29,1,5,22
2023-05-16,keyboard,accessories,north,store_4,60.0,0,26,1,5,10
2023-05-16,monitor,displays,north,store_1,225.0,1,20,1,5,10
2023-05-16,headphones,audio,south,store_4,120.0,0,29,1,5,9
2023-05-17,laptop,computers,south,store_2,900.0,0,10,2,5,1
2023-05-17,mouse,accessories,south,store_3,25.0,0,47,2,5,20
2023-05-17,keyboard,accessories,center,store_2,60.0,0,29,2,5,8
2023-05-17,monitor,displays,north,store_4,225.0,1,19,2,5,13
2023-05-17,headphones,audio,north,store_2,108.0,1,35,2,5,16
2023-05-18,laptop,computers,south,store_3,900.0,0,25,3,5,4
2023-05-18,mouse,accessories,center,store_2,25.0,0,29,3,5,20
2023-05-18,keyboard,accessories,north,store_4,60.0,0,26,3,5,12
2023-05-18,monitor,displays,north,store_4,225.0,1,37,3,5,10
2023-05-18,headphones,audio,south,store_2,120.0,0,17,3,5,8
2023-05-19,laptop,computers,north,store_3,900.0,0,22,4,5,11
2023-05-19,mouse,accessories,north,store_2,25.0,0,24,4,5,17
2023-05-19,keyboard,accessories,south,store_3,60.0,0,28,4,5,11
2023-05-19,monitor,displays,north,store_3,250.0,0,25,4,5,3
2023-05-19,headphones,audio,center,store_1,120.0,0,23,4,5,8
2023-05-20,laptop,computers,north,store_2,900.0,0,8,5,5,3
2023-05-20,mouse,accessories,center,store_4,25.0,0,42,5,5,19
2023-05-20,keyboard,accessories,center,store_3,60.0,0,38,5,5,15
2023-05-20,monitor,displays,south,store_3,250.0,0,36,5,5,9
2023-05-20,headphones,audio,south,store_2,120.0,0,32,5,5,8
2023-05-21,laptop,computers,north,store_4,900.0,0,25,6,5,7
2023-05-21,mouse,accessories,center,store_3,25.0,0,29,6,5,22
2023-05-21,keyboard,accessories,south,store_3,60.0,0,20,6,5,12
2023-05-21,monitor,displays,center,store_4,250.0,0,14,6,5,7
2023-05-21,headphones,audio,north,store_3,120.0,0,33,6,5,8
2023-05-22,laptop,computers,north,store_1,900.0,0,35,0,5,6
2023-05-22,mouse,accessories,center,store_1,25.0,0,29,0,5,18
2023-05-22,keyboard,accessories,north,store_4,60.0,0,18,0,5,11
2023-05-22,monitor,displays,center,store_3,225.0,1,32,0,5,9
2023-05-22,headphones,audio,south,store_1,120.0,0,15,0,5,6
2023-05-23,laptop,computers,center,store_2,900.0,0,32,1,5,3
2023-05-23,mouse,accessories,south,store_3,25.0,0,44,1,5,18
2023-05-23,keyboard,accessories,center,store_1,60.0,0,27,1,5,7
2023-05-23,monitor,displays,south,store_2,250.0,0,20,1,5,6
2023-05-23,headphones,audio,center,store_3,120.0,0,18,1,5,4
2023-05-24,laptop,computers,north,store_4,900.0,0,25,2,5,5
2023-05-24,mouse,accessories,north,store_3,25.0,0,24,2,5,19
2023-05-24,keyboard,accessories,south,store_4,60.0,0,31,2,5,10
2023-05-24,monitor,displays,center,store_4,225.0,1,21,2,5,10
2023-05-24,headphones,audio,north,store_1,108.0,1,19,2,5,13
2023-05-25,laptop,computers,north,store_1,810.0,1,31,3,5,7
2023-05-25,mouse,accessories,north,store_3,25.0,0,38,3,5,17
2023-05-25,keyboard,accessories,south,store_1,60.0,0,16,3,5,9
2023-05-25,monitor,displays,center,store_1,250.0,0,30,3,5,7
2023-05-25,headphones,audio,south,store_4,120.0,0,14,3,5,8
2023-05-26,laptop,computers,south,store_1,900.0,0,30,4,5,7
2023-05-26,mouse,accessories,north,store_1,25.0,0,24,4,5,15
2023-05-26,keyboard,accessories,center,store_4,60.0,0,29,4,5,12
2023-05-26,monitor,displays,center,store_3,225.0,1,19,4,5,11
2023-05-26,headphones,audio,center,store_4,120.0,0,34,4,5,8
2023-05-27,laptop,computers,north,store_4,900.0,0,14,5,5,7
2023-05-27,mouse,accessories,south,store_3,22.5,1,48,5,5,25
2023-05-27,keyboard,accessories,north,store_1,60.0,0,20,5,5,11
2023-05-27,monitor,displays,north,store_2,250.0,0,11,5,5,6
2023-05-27,headphones,audio,center,store_1,120.0,0,31,5,5,8
2023-05-28,laptop,computers,south,store_2,900.0,0,21,6,5,2
2023-05-28,mouse,accessories,north,store_1,25.0,0,51,6,5,24
2023-05-28,keyboard,accessories,south,store_4,60.0,0,39,6,5,13
2023-05-28,monitor,displays,north,store_4,250.0,0,34,6,5,5
2023-05-28,headphones,audio,center,store_1,120.0,0,19,6,5,5
2023-05-29,laptop,computers,center,store_2,900.0,0,13,0,5,4
2023-05-29,mouse,accessories,north,store_1,25.0,0,39,0,5,18
2023-05-29,keyboard,accessories,south,store_3,60.0,0,29,0,5,9
2023-05-29,monitor,displays,center,store_2,250.0,0,29,0,5,3
